Можно ли вылечить эту болезнь?;Is it possible to cure this disease?
Идет дождь?;Is it raining?
Идет снег?;Is it snowing?
Мой английский улучшается?;Is my English improving?
Мой уровень английского повышается?;Is my English level getting higher?
Моя сестра танцует?;Is my sister dancing?
Наш босс игнорирует это?;Is our boss ignoring it?
Она стареет?;Is she getting older?
Она становится мудрее?;Is she getting wiser?
Она улыбается ему сейчас?;Is she smiling at him now?
Она переводит это без ошибок?;Is she translating it without mistakes?
"Мне кажется; сейчас это лучший выбор";It appears to me it is the best choice now
Это сразу привлекло мое внимание;It attracted my attention immediately
Это принадлежит мне;It belongs to me
Это заблокировало вид;It blocked the view
Это может произойти в ближайшее время;It can happen soon
Это может удовлетворить потребности других людей;It can satisfy other people's needs
Это может удовлетворить их потребности;It can satisfy their needs
Это может укрепить наши позиции;It can strengthen our positions
Это может ослабить наши позиции;It can weaken our positions
Это может ослабить их позиции;It can weaken their positions
Это вызывает так много загрязнения;It causes so much pollution
Это касается каждого из нас;It concerns each of us
Это касается меня;It concerns me
Это стоит слишком дорого;It costs too much
Это повредило здание;It damaged the building
Это зависит от разных фактов;It depends on different facts
Меня это не касается;It doesn't concern me
Это не стоит слишком дорого;It doesn't cost too much
Это не стоит слишком дорого сейчас?;It doesn't cost too much now?
Не важно;It doesn't matter
Это не удовлетворяет потребности людей;It doesn't satisfy people's needs
Это превзошло его ожидания;It exceeded his expectations
Это превзошло наши ожидания;It exceeded our expectations
Функционирует нормально;It functions properly
Само собой разумеется;It goes without saying
Это случается время от времени;It happens from time to time
Это иногда случается;It happens sometimes
Это еще не произошло;It hasn't happened yet
Это помогло мне сформировать свое мнение;It helped me form my opinion
это огромный долг;it is a huge debt
это философский вопрос;it is a philosophical issue
это правдивая история;it is a true story
это очень опасное место для обгона;it is a very dangerous place to overtake
это всегда ее пугало;it is always frightened her
это неизлечимая болезнь;it is an incurable disease
весь день шел дождь;it is been raining all day
весь день шел снег;it is been snowing all day
это сложно предсказать;it is difficult to predict it
запрещено;it is forbidden
это становится действительно важным;it is getting really important
становится теплее;it is getting warmer
это происходит в данный момент;it is happening at the moment
это происходит в момент речи;it is happening at the moment of speech
это происходит прямо сейчас;it is happening right now
Это интересно;It is interesting
это просто случилось;it is just happened
сделано в Японии;it is made in Japan
мой долг защищать ее;it is my duty to protect her
это очевидно;it is obvious
это возможно;it is possible
это условно;it is probated
производится в Китае;it is produced in China
идет дождь;it is raining
"действительно удивительно; что такие вещи существуют";it is really surprising that such things exist
идет снег;it is snowing
весь день идет снег;it is snowing all day
иногда бывает сложно произнести это;it is sometimes problematic to pronounce it
это строго запрещено;it is strictly forbidden
это ужасно!;it is terrible!
Копировать чужие ошибки очень легко;It is very easy to copy other people's mistakes
Это не все;It isn't everything
Это не становится дешевле;It isn't getting cheaper
Это не становится дороже;It isn't getting more expensive
Меня это не вдохновляет;It isn't inspiring me
Меня это совсем не вдохновляет;It isn't inspiring me at all
Это не вдохновляет нас;It isn't inspiring us
Это не мотивирует меня;It isn't motivating me
Здесь запрещено пользоваться мобильными телефонами;It isn't permitted to use mobile phones here
Не идет дождь;It isn't raining
Это не показывает;It isn't showing
Не идет снег;It isn't snowing
Это ограничило наши права;It limited our rights
Это ограничивает нашу свободу;It limits our freedom
Это ограничивает наши права;It limits our rights
Это может быть лучшим решением;It may be the best decision
Это может быть лучшим решением для этого;It may be the best solution to this
Это может произойти в ближайшее время;It may happen soon
Теперь это означает следующее;It means the following now
Это означало следующее;It meant the following
Это периодически случается;It periodically happens
Это периодически происходит;It periodically takes place
Загрязняет окружающую среду;It pollutes the environment
Вчера был дождь;It rained yesterday
Это действительно стоит слишком дорого;It really costs too much
Требуется гораздо больше профессионализма;It required much more professionalism
Это требует больше усилий;It requires more efforts
Это разрушило его здоровье;It ruined his health
"Мне кажется; вы это не поняли";It seems to me you misheard it
"Мне кажется; вы ошиблись";It seems to me you misspelt it
"Мне кажется; вы ошиблись в этом слове";It seems to me you misspelt this word
"Мне кажется; вы меня неправильно поняли";It seems to me you misunderstood me
"Мне кажется; вы должны изменить свое отношение к этим вещам";It seems to me you must change your attitude to these things
Кажется очень интересным;It seems very interesting
Так хорошо пахнет;It smells so good
Это звучит очень подозрительно;It sounds really suspicious
Теперь это звучит подозрительно;It sounds suspicious now
Это звучит очень подозрительно;It sounds very suspicious
Это испортило наши планы;It spoilt our plans
Меня это очень удивляет;It surprises me greatly
Это был феноменальный успех;It was a phenomenal success
Это был огромный успех;It was a tremendous success
Это был переломный момент в моей жизни;It was a turning point in my life
Было объявлено в аэропорту;It was announced at the airport
Это было запрещено делать;It was forbidden to do it
Становилось все теплее и теплее;It was getting warmer and warmer
Это было упомянуто в предыдущем уроке;It was mentioned in the previous lesson
Шел дождь весь день;It was raining all day
Шел снег весь день;It was snowing all day
Это было очень сложно;It was very difficult
Было очень трудно узнать этого человека;It was very difficult to recognise this person
Это покроет наши расходы;It'll cover our costs
Это будет стимулировать наши продажи;It'll stimulate our sales
Я уже все проверил;I've already checked everything
Я уже проверил это;I've already checked it
Я уже пришла домой;I've already come home
Я уже сравнил эти два метода;I've already compared these two methods
Я уже все приготовила;I've already cooked everything
Я уже удалил это;I've already deleted this
Я уже скачал эти материалы;I've already downloaded these materials
Я уже скачал этот файл;I've already downloaded this file
я уже поела;I've already eaten
Я уже накормила свою кошку;I've already fed my cat
Я уже покормила детей;I've already fed the children
Я уже закончил делать это;I've already finished doing it
Я уже забыл эту неприятную вещь;I've already forgotten this unpleasant thing
Я уже нашел свою вторую половину;I've already found my second half
Я уже нашел этот канал;I've already found this channel
Я уже значительно улучшил свой английский;I've already improved my English a lot
Я уже установил эту программу;I've already installed this program
Я уже изучаю английский;I've already learn English
Я уже сделал серьезную ошибку;I've already made a serious mistake
Я уже упоминал об этом;I've already mentioned it
Я уже встречал это;I've already met it
Я уже упаковал свою одежду;I've already packed my clothes
Я уже доказал это много раз;I've already proven it so many times
"Я уже записал все плейлисты; но не этот";I've already recorded all the playlist but not this one
Я уже все сказал;I've already said everything
Я уже сказал это;I've already said it
Я уже сохранил этот файл;I've already saved this file
Я уже преподал ему урок;I've already taught him a lesson
Я уже перевел эти деньги;I've already transferred this money
Я уже посетил мою бабушку;I've already visited my grandmother
Я уже смотрел эту программу;I've already watched this program
Я уже все записал;I've already written down everything
Я всегда восхищался такими людьми;I've always admired such people
Я всегда считал это необходимым;I've always considered it necessary
Мне всегда нравилось смотреть образовательные видео;I've always enjoyed watching educational videos
Я всегда надеялся на лучшее;I've always hoped for the best
Мне всегда нравилось это делать;I've always liked doing it
Мне всегда нравилось помогать другим людям;I've always liked helping other people
Мне всегда нравилось путешествовать;I've always liked travelling
Я всегда уважал его;I've always respected him
Я всегда поддерживал его;I've always supported him
Я всегда склонен так думать;I've always tended to think so
Я всегда хотел стать ученым;I've always wanted to become a scientist
Я всегда хотел поступить в очень престижный университет;I've always wanted to enter a very prestigious university
Я всегда хотел знать английский;I've always wanted to know English
Я был за границей;I've been abroad
Я был за границей много раз;I've been abroad many times
Я был здесь в течение десяти минут;I've been here for ten minutes
Я был здесь в течение последних двух дней;I've been here for the last two days
Я был здесь в течение последних двух недель;I've been here for the last two weeks
Я был здесь с прошлой пятницы;I've been here since last Friday
Я изучаю английский в течение двух лет;I've been learning English for two years
Я учу испанский в течение полугода;I've been learning Spanish for half a year
Я живу здесь три года;I've been living here for three years
Я живу здесь с прошлого года;I've been living here since last year
Я говорю по-английски весь день;I've been speaking English all day
Я осталась дома;I've been staying at home
Я пробыл здесь десять минут;I've been staying here for ten minutes
Я разговаривал по телефону около десяти минут;I've been talking on the phone for about ten minutes
Я недавно разговаривал по телефону;I've been talking on the phone recently
Я долго думал об этом;I've been thinking about it for a long time
Я очень долго думал об этом;I've been thinking about it for a very long time
Я был в разных странах;I've been to different countries
Я был в англии;I've been to England
Я был в Соединенных Штатах несколько раз;I've been to the United States several times
Я тренировался очень интенсивно;I've been training very intensively
Я был очень занят в последнее время;I've been very busy lately
Я ждал этих результатов весь день;I've been waiting for these results all day
Я в последнее время смотрю образовательные видео;I've been watching educational videos lately
Я смотрю этот канал около двух месяцев;I've been watching this channel for about two months
Я смотрю этот плейлист около года;I've been watching this playlist for about a year
Я смотрю этот плейлист около полугода;I've been watching this playlist for about half a year
Я смотрю это видео в течение пятнадцати минут;I've been watching this video for fifteen minutes
Я работаю здесь почти год;I've been working here for almost a year
Я работаю здесь более двух месяцев;I've been working here for more than two months
Я слышал это на этой неделе;I've heard it this week
Я только что купил новый компьютер;I've just bought a new computer
Я только что изменил свое мнение;I've just changed my decision of view
Я только что выбрал первый ответ;I've just chosen the first answer
Я только что выпил морковный сок;I've just drunk carrot juice
Я только что прочитал эту статью;I've just read this article
Я только что прочитал это письмо;I've just read this letter
Я только что отправил ей сообщение;I've just sent a message to her
Я только что отправил ей сообщение;I've just sent her a message
Я только что потратил три тысячи долларов;I've just spent three thousand dollars
Я только что проснулся;I've just woken up
Я знаю ее с детства;I've known her since childhood
Я никогда не была здесь;I've never been here
Я никогда не был там;I've never been there
Я никогда не была в Индии;I've never been to India
Я никогда не был в Латинской Америке;I've never been to latin America
Я никогда не был в таком загадочном месте;I've never been to such a mysterious place
Я никогда не был в этом месте;I've never been to this place
Я никогда не имел дело с такими проблемами;I've never dealt with such problems
Я никогда не мечтал об этом;I've never dreamt about it
Я никогда не водил машину;I've never driven a car
Я никогда не завидовал таким людям;I've never envied such people
Я никогда не испытывал такого чувства;I've never experienced such a feeling
Я никогда не чувствовал себя таким счастливым;I've never felt so happy
Я никогда не встречал такого щедрого человека;I've never met such a generous person
Я никогда не встречал такого знающего человека;I've never met such a knowledgeable person
Я никогда этого не говорил;I've never said it
Я никогда не видел такого красивого места;I've never seen such a beautiful place
Я никогда не курил в своей жизни;I've never smoked in my life
Я никогда не думала об этом;I've never thought about it
Я никогда не думал об этом предложении;I've never thought about this offer
Я никогда не хотел эмигрировать;I've never wanted to emigrate
Я никогда не работал там;I've never worked there
Я видел его недавно;I've seen him recently
Я посетил это место много раз;I've visited this place many times
Просто представь это!;Just imagine it!
Позвольте мне продемонстрировать свои знания;Let me demonstrate my knowledge
Позвольте представиться!;Let me introduce myself!
Пусть кто-нибудь что-нибудь сделает;Let someone do something
Давайте обсудим это чуть позже!;Let's discuss it a little later!
Давайте обменяться нашими идеями;Let's exchange our ideas
Поехали!;Let's go!
Давайте посмотрим на следующие глаголы!;Let's look at the next verbs!
Давайте практиковать английский все больше и больше!;Let's practice English more and more!
Давай останемся друзьями!;Let's remain friends!
Давайте заменим это слово другим!;Let's replace this word with another one!
Давайте проверим ваши знания;Let's test your knowledge
Давай пойдем домой!;Let's go home!
Послушай мой совет!;Listen to my advice!
Слушайте! Кто-то плачет;Listen! Someone is crying
Слушайте! Кто-то поет;Listen! Someone is singing
Смотри! Все делают это;Look! Everyone is doing it
Смотри! становится теплее;Look! it is getting warmer
Смотри! Мне кажется вода кипит;Look! It seems to me the water is boiling
Смотри! Ярко светит солнце;Look! The sun is shining brightly
Смотри! Солнце светит так ярко;Look! The sun is shining so brightly
Смотри! Вода кипит;Look! The water is boiling
Смотри! Они играют;Look! They're playing
Смотри! Они там играют;Look! They're playing there
"Может быть; это будет лучшее решение";"Maybe; it'll be the best decision"
"Может быть; это будет лучшим решением этой проблемы";"Maybe; it'll be the best solution to this problem"
Деньги не имеют значения;Money doesn't matter
Деньги действительно имеют значение в нашем современном обществе;Money really matters in our modern society
Деньги на другой счет;Money to another account
Большинству людей не хватает практики;Most people lack practice
"Большинство людей говорят; что я родился; чтобы стать ученым";Most people say that I was born to become a scientist
Моя цель - значительно расширить свой словарный запас;My aim is to enlarge my vocabulary greatly
Моя самая большая мечта - выучить английский;My biggest dream is to learn English
Мои коллеги рассматривают это;My colleagues are considering it
Мои коллеги не рассматривают это;My colleagues are not considering it
Мой английский становится все лучше и лучше;My English is getting better and better
Мой английский улучшается;My English is improving
"Мой английский намного лучше; чем месяц назад";My English is much better than a month ago
Мой уровень английского становится все выше и выше;My English level is getting higher and higher
Мой уровень английского становится намного выше;My English level is getting much higher
Мой английский становился все лучше и лучше;My English was getting better and better
Мой друг думает об этом серьезно;My friend is thinking about it seriously
Мой друг убедил меня сделать это;My friend persuaded me to do it
Моя тяжелая работа привела меня к успеху;My hard work led me to success
Мои знания становятся намного больше;My knowledge is getting much bigger
Мой уровень становится выше;My level is getting higher
Моя главная цель - расширить свой словарный запас;My main aim is to enlarge my vocabulary
Моя главная цель - улучшить мое слушание;My main aim is to improve my listening
Мои родители не уходят;My parents are not leaving
Мое произношение становится лучше и;My pronunciation is getting better and
Моя сестра танцует;My sister is dancing
"Моя сестра танцует; мои родители уходят";My sister is dancing my parents are leaving
Моя сестра не танцует;My sister isn't dancing
Мои часы сломаны Не могли бы вы починить?;My watch is broken Could you fix it?
Никто ему не верил;No one believed him
Ему никто не верит;No one believes him
Никто еще не уведомил нас;No one has notified us yet
Никто не заметил нашего присутствия;No one noticed our presence
Никто не хочет умирать;No one wants to die
Нет я не готовила;"No; I wasn't I was cooking"
Не только деньги мотивируют меня;Not only money motivates me
"Ничто не мотивирует его; что мотивировало вас больше всего?";Nothing motivates him what motivated you most of all?
"Очевидно; она недооценивает это";"Obviously; she underestimates it"
Одна из бомб не взорвалась;One of the bombs didn't explode
Открой дверь!;Open the door!
Наш босс игнорирует это;Our boss is ignoring it
Наш босс не игнорирует это;Our boss isn't ignoring it
Наша страна экспортирует газ и нефть;Our country exports gas and oil
Наша страна в настоящее время переживает серьезный кризис;Our country is undergoing a serious crisis nowadays
В нашей стране происходят очень большие изменения;Our country is undergoing very big changes nowadays
Наши знания становятся все больше и больше;Our knowledge is getting bigger and bigger
Наши менеджеры не снижают затраты;Our managers are not reducing the costs
Наши менеджеры снижают затраты;Our managers are reducing the costs
Наш самолет уже приземлился;Our plane has already landed
Наш самолет еще не приземлился;Our plane hasn't landed yet
Наши продажи резко упали;Our sales dropped sharply
Наши продажи превысили 1 миллион долларов;Our sales exceeded 1 million dollars
Наше общество меняется в наши дни;Our society is changing nowadays
Наш учитель поощряет нас;Our teacher encourages us
Наш учитель проверяет это;Our teacher is checking it
Наш учитель обычно все объясняет очень четко;Our teacher usually explains everything very clearly
Люди не могут вылечить эту болезнь;People can't cure this disease
Пожалуйста свяжись со мной!;"Please; contact me!"
"Пожалуйста; поправьте меня; если я ошибаюсь";"Please; correct me if i'm mistaken"
"Пожалуйста; поправьте меня; если моя память подводит меня";"Please; correct me if my memory lets me down"
Нажмите на дверь как можно сильнее!;Push the door as hard as you can!
Нажмите на дверь сильнее!;Push the door harder!
Толкни дверь!;Push the door!
На самом деле все казалось незнакомым;"Really; everything seemed unfamiliar"
Запись этого видео требует много работы;Recording this video involves lots of work
Расслабьтесь!;Relax!
"Повторите это; пожалуйста!";"Repeat it; please!"
Протрите это!;Rub it out!
Вычеркни это слово!;Rub out this word!
Протрите это слово!;Rub this word out!
Ученые пытаются связать рак легких и курение;Scientists try to connect lung cancer and smoking
Должен ли я сделать это?;Shall I do it?
Должен ли я пойти туда?;Shall I go there?
Должен ли я сообщить им?;Shall I inform them?
Она усыновила ребенка;She adopted a child
"Она всегда приходит в это место позже; чем обычно";She always comes to this place later than usual
"Она всегда манипулировала им; когда они жили вместе";She always manipulated him when they lived together
Она всегда говорит об этом;She always talks about it
Она всегда пытается подбодрить меня;She always tries to encourage me
Она может объяснить вам все очень четко;She can explain everything to you very clearly
Она не может представить свою жизнь без этого;She can't imagine her life without it
Она не может ездить на велосипеде;She can't ride a bike
Она призналась в конце;She confessed in the end
Она порезала себя;She cut herself
Она порезала еду;She cut the food
Она посвятила свою жизнь служению бедным и нуждающимся;She dedicated her life to serving the poor and needy
Она отвергла все обвинения;She denied all the accusations
Она разделила нас на две команды;She divided us into two teams
Она уронила бутылку воды;She dropped a bottle of water
Она провалила свой первый экзамен;She failed her first exam
Она заморозила овощи;She froze the vegetables
Она выращивает фрукты и овощи в своем саду;She grows fruit and vegetables in her own garden
Она еще не ответила мне;She hasn't answered me yet
Она еще не простила его;She hasn't forgiven him yet
Она еще не сообщила мне;She hasn't informed me yet
Она идеализирует мужа;She idealises her husband
Она пригласила нас на эту вечеринку;She invited us to this party
Она не отрицает эти обвинения;She isn't denying these accusations
Она не редактирует этот отчет;She isn't editing this report
Она не шутит;She isn't joking
Она не говорит это напрямую;She isn't saying it directly
Она не улыбается ему;She isn't smiling at him
Она не очень быстро говорит;She isn't speaking very fast
Она зажгла свечу;She lit the candle
Она делает ошибки довольно часто;She makes mistakes quite often
Она очень легко манипулирует им;She manipulates him very easily
Она вышла за него замуж;She married him
Она вышла за него замуж два года назад;She married him two years ago
"Она отметила; что никогда не делала этого";She noted that she'd never done it
Она предлагает свою помощь время от времени;She offers her help from time to time
Она часто жертвует свое время и деньги;She often donates her time and money
Она часто тратит впустую свое время;She often wastes her time
Она позвонила мне;She phoned me back
"Она притворяется; притворяется";She pretends pretend to be
Она притворяется честной;She pretends to be honest
"Она обещала; что не сделает этого";She promised that she wouldn't do it
Она похожа на свою мать;She resembles her mother
"Она сказала; что он уже нашел эту статью";She said that he'd already found this article
"Она сказала; что много раз была за границей";She said that she'd been abroad many times
"Она сказала; что они доставили его вовремя";She said that they'd delivered it on time
Она вскрикнула внезапно;She screamed suddenly
Она очень сердито кричала на него;She shouted at him very angrily in an angry voice
Она крикнула ему;She shouted to him
Она так красиво поет;She sings so beautifully
Она потратила свои последние деньги;She spent her last money
Она осталась в живых;She stayed alive
Она перестала кашлять;She stopped coughing
Она выжила;She survived
Она подмела пол;She swept the floor
"Она сказала нам; что он эмигрировал в Канаду";She told us that he'd emigrated to Canada
Она хочет выйти замуж;She wants to get married
Она хочет отдохнуть;She wants to relax
Она была за границей три года назад;She was abroad three years ago
Она была за границей три года назад в прошлый раз;She was abroad three years ago last time
Ей повезло;She was lucky
Она помыла пол;She washed the floor
Она махнула рукой;She waved her hand
Она помахала мне;She waved me
Она помахала толпе;She waved to the crowd
Она что-то прошептала;She whispered something
Она уже заморозила эту еду;She's already frozen this food
Она уже на пенсии;She's already retired
Она всегда жалуется;She's always complaining
Ей всегда нравилось помогать бедным;She's always liked helping the poor
Она всегда манипулировала им;She's always manipulated him
Она была за границей;She's been abroad
Она встречается с ним с прошлого;She's been dating with him since last
Она проверяет его работу;She's checking his work
Она исправляет свои ошибки;She's correcting her mistakes
Она шутит;She's joking
Она только что объявила об этом;She's just announced it
Она только что позвонила нам;She's just called us
Она лгала нам так много раз;She's lied to us so many times
Она улыбается ему;She's smiling at him
Она сидит дома в эти дни;She's staying at home these days
Она говорит об этом;She's talking about it
Она пишет этот отчет;She's writing this report
Улыбка!;Smile!
Курение запрещено;Smoking is prohibited
Курение здесь строго запрещено;Smoking is strictly prohibited here
Так много всего объединяет нас;So many things unite us
Кто-то украл их деньги;Someone had stolen their money
Кто-то только что закричал;Someone has just screamed
Иногда это случается;Sometimes it happens
Хватит вести себя как ребенок!;Stop acting like a child!
Хватит спорить о деньгах!;Stop arguing about money!
Прекратить споры!;Stop arguing!
Хватит плакать! Не плачь!;Stop crying! Don't cry!
Хватит это делать!;Stop doing it!
Хватит тратить время!;Stop wasting time!
"Как ни странно; ей никогда не нравились танцы";"Strange as it may seem; she's never liked dancing"
"Вычтите 20 из 100; и вы получите эту цифру";Subtract 20 from 100 and you'll get this figure
Такой факт огорчает меня;Such a fact saddens me
Такая проблема имеет место;Such a problem takes place
Такая теория существует;Such a theory exists
Такая вещь существует;Such a thing exists
Такие проблемы имеют место;Such problems take place
"Как ни удивительно; она не любит танцевать";"Surprising as it may seem; she doesn't like dancing"
Подметал я уже подметал пол;Swept i've already swept the floor
Поговори со мной!;Talk to me!
Скажи мне что делать!;Tell me what to do!
Эта собака укусила его;That dog bit him
Вот почему они боготворят его;That's why they idolise him
Власти пытаются регулировать это;The authorities try to regulate it
Прозвенел звонок;The bell rang
Звонок прозвенел неожиданно;The bell rang unexpectedly
"Лодка затонула; но ему удалось выжить";The boat sank but he managed to survive
Бомба взорвалась;The bomb exploded
Мальчик нарисовал лошадь;The boy drew a horse
Мальчик порвал книгу;The boy tore the book
В компании работают новые работники;The company employed new workers
Преступники убегают от полиции;The criminals to escape from the police
Сотрудники ждут своего решения;The employees are waiting for their decision
Сотрудники ждут вашего решения;The employees are waiting for your decision
Урок начался;The lesson began
Урок уже начался;The lesson has already begun
Урок еще не начался;The lesson hasn't begun yet
Урок обычно длится сорок минут;The lesson usually lasts for forty minutes
Руководство решило не повышать цену;The management decided not to raise the price
Полиция контролирует это;The police are controlling it
Полиция арестовала их;The police arrested them
Полиция поймала этих преступников;The police caught those criminals
Полиция уже арестовала этих преступников;The police have already arrested these criminals
Священник благословил меня;The priest blessed me
Священник благословил их брак;The priest blessed their marriage
Грабители были наказаны;The robbers were punished
Вторая мировая война закончилась в 1945 году;The second world war ended in 1945
"Корабль затонул; но они выжили";The ship sank but they survived
Обувь становится все дороже;The shoes are getting more expensive
Солдаты сожгли этот дом;The soldiers burnt that house
Солнце уже взошло;The sun has already risen
Солнце еще не взошло;The sun hasn't risen yet
Солнце взошло;The sun rose
Солнце светило ярко;The sun was shining brightly
"Воры пытались сбежать; но безуспешно";The thieves tried to escape but without success
Билет включает в себя эту услугу;The ticket includes this service
Дерево перекрыло дорогу;The tree blocked the road
Использование мобильных телефонов здесь запрещено;The use of mobile phones isn't permitted here
Подул ветер;The wind blew
Рабочие не ждут его решения;The workers are not waiting for his decision
Рабочие ждут его решения;The workers are waiting for his decision
Их бизнес расширяется;Their business is expanding
Их страна поставляет газ и нефть;Their country supplies gas and oil
Их брак закончился разводом;Their marriage ended in divorce
Их продажи резко упали;Their sales dropped sharply
Тогда кто-то украл их деньги;Then someone stole their money
В этой книге пять глав;There are five chapters in this book
Есть более высокие значения;There are higher values
В этом курсе три части;There are three parts in this course
Существует тесная связь между этими двумя вещами;There is a close connection between these two things
В мире нет справедливости;There is no justice in the world
Там нет необходимости извиняться за это;There is no need to apologise for it
Там нет необходимости подражать этому;There is no need to imitate it
Нет необходимости удлинять это видео;There is no need to lengthen this video
Там нет необходимости говорить это;There is no need to say it
Не нужно беспокоиться;There is no need to worry
Эта одежда дешевеет;These clothes are getting cheaper
Эти компании конкурируют друг с другом;These companies compete with each other
Эти заводы загрязняют наш город;These factories pollute our city
Эти люди не жалуются;These people are not complaining
Эта обувь становится все дороже;These shoes are getting more expensive
Эти туфли подходят мне;These shoes fit me
Эти вещи становятся все более и более популярными;These things are getting more and more popular
Они обвинили его в убийстве;They accused him of murder
Они обвинили его в этом преступлении;They accused him of this crime
Они действуют очень ответственно;They act very responsibly
Они усыновили ребенка;They adopted a child
Они всегда сообщают нам вовремя;They always inform us on time
Они ведут себя подозрительно;They are behaving suspiciously
Они не становятся богаче;They are not becoming richer
Они не конкурируют друг с другом;They are not competing with each other
Они его не ждут;They are not waiting for him
Они не выигрывают;They are not winning
Они задают эти вопросы время от времени;They ask these questions occasionally
Они напали на врага;They attacked the enemy
Били его очень сильно;They beat him very badly
Они ведут себя очень плохо;They behave very badly
Они построили мост;They built a bridge
Они построили очень высокую башню;They built a very high tower
Они сожгли деревню;They burnt the village
Они не могут терпеть эту несправедливость;They can't bear this injustice
Они не могут этого гарантировать;They can't guarantee it
Они поймали этого вора;They caught this thief
Они провели научный эксперимент;They conducted a scientific experiment
Они конфисковали эти вещи;They confiscated these things
Они решили не награждать его;They decided not to award him
Они решили не повышать цену;They decided not to raise the price
Они решили наградить его;They decided to award him
Они решили провести исследование;They decided to conduct a research
Они решили продемонстрировать свою силу;They decided to demonstrate their power
Они решили снизить цену;They decided to reduce the price
Они объявили независимость;They declared independence
Они снизили цену;They decreased the price
Они требовали объяснения;They demanded an explanation
Они этого требовали;They demanded it
Они разрушили здание;They destroyed the building
Они разрушили деревню;They destroyed the village
Они вырыли туннель;They dug a tunnel
Они вырыли очень длинный туннель;They dug a very long tunnel
Они оценили свои потери;They estimated their losses
Они исключили его из этого клуба;They excluded him from that club
Они боролись за независимость;They fought for independence
Они сражались очень смело;They fought very bravely
"Они узнали; что кто-то украл их деньги";They found out that someone had stolen their money
